"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Number","Estimated annual rate per 10,000","Age-adjusted rate per 10,000"
"2023","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","1,961","192.3","193.5"
"2023","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","2,717","178.0","179.0"
"2023","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","1,539","173.2","176.2"
"2023","UHF 42","105","4","1","Bronx","Crotona - Tremont","Crotona - Tremont  Bronx","2,588","171.9","171.0"
"2023","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","2,333","157.7","157.9"
"2023","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","2,443","132.4","132.3"
"2023","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","1,791","121.3","123.3"
"2023","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","3,089","114.4","116.5"
"2023","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","1,625","104.6","112.8"
"2023","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","2,176","98.3","100.0"
"2023","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","838","85.1","92.3"
"2023","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","1,525","91.0","92.1"
"2023","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","1,992","86.3","89.4"
"2023","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","442","82.3","84.5"
"2023","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","1,041","66.0","71.5"
"2023","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","659","64.7","66.9"
"2023","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","1,358","53.7","55.8"
"2023","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","1,082","52.0","52.6"
"2023","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","320","44.8","47.6"
"2023","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","918","42.8","45.8"
"2023","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","718","43.7","44.6"
"2023","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","843","39.5","40.3"
"2023","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","641","38.0","39.1"
"2023","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","638","37.1","39.0"
"2023","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","385","34.3","38.5"
"2023","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","325","35.6","36.2"
"2023","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","699","30.9","34.5"
"2023","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","451","31.3","33.0"
"2023","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","1,067","29.7","30.4"
"2023","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","489","25.2","27.0"
"2023","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","181","23.8","26.1"
"2023","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","505","24.6","25.9"
"2023","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","179","22.8","23.9"
"2023","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","110","20.2","22.5"
"2023","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","462","20.0","20.7"
"2023","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","289","18.7","20.1"
"2023","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","226","18.4","19.5"
"2023","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","354","17.0","19.2"
"2023","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","134","18.5","19.2"
"2023","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","270","16.8","17.9"
"2023","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","246","13.8","14.5"
"2023","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","56","8.0","7.7"
"2022","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","1,903","183.9","184.4"
"2022","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","2,604","168.0","168.4"
"2022","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","1,446","163.1","165.8"
"2022","UHF 42","105","4","1","Bronx","Crotona - Tremont","Crotona - Tremont  Bronx","2,461","160.8","160.2"
"2022","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","2,128","143.9","143.9"
"2022","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","2,019","107.6","107.2"
"2022","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","1,506","100.8","101.7"
"2022","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","1,485","94.4","99.8"
"2022","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","2,657","97.5","98.9"
"2022","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","1,500","89.0","91.3"
"2022","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","760","76.3","83.0"
"2022","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","1,810","80.6","82.3"
"2022","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","423","78.8","79.5"
"2022","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","1,690","72.5","75.3"
"2022","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","595","58.7","61.0"
"2022","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","887","55.5","59.8"
"2022","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","1,263","49.5","51.6"
"2022","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","1,006","48.5","49.1"
"2022","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","302","41.6","43.9"
"2022","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","826","38.4","40.9"
"2022","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","624","38.4","38.9"
"2022","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","351","31.2","35.0"
"2022","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","308","33.6","34.2"
"2022","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","711","33.0","33.7"
"2022","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","461","32.2","33.6"
"2022","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","537","31.5","32.6"
"2022","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","525","30.3","32.2"
"2022","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","658","29.0","32.0"
"2022","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","425","22.0","24.3"
"2022","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","115","21.4","24.0"
"2022","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","801","22.2","22.8"
"2022","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","146","19.3","21.0"
"2022","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","375","18.1","19.5"
"2022","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","139","17.6","18.8"
"2022","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","397","17.2","17.5"
"2022","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","185","15.3","16.3"
"2022","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","254","14.3","15.5"
"2022","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","228","14.7","15.5"
"2022","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","218","13.6","14.4"
"2022","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","233","11.2","12.7"
"2022","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","72","9.9","10.2"
"2022","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","61","8.7","8.9"
"2021","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","1,355","150.7","152.6"
"2021","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","1,499","145.9","145.9"
"2021","UHF 42","105","4","1","Bronx","Crotona - Tremont","Crotona - Tremont  Bronx","2,190","140.9","140.3"
"2021","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","2,159","136.7","136.5"
"2021","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","1,991","136.6","136.2"
"2021","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","1,266","78.2","82.9"
"2021","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","1,335","77.8","80.1"
"2021","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","2,081","76.0","77.0"
"2021","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","404","75.2","75.0"
"2021","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","1,489","75.7","74.9"
"2021","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","699","69.5","74.9"
"2021","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","1,065","70.4","70.6"
"2021","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","1,593","69.6","70.3"
"2021","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","1,497","63.1","65.4"
"2021","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","467","45.7","48.4"
"2021","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","1,214","46.4","48.3"
"2021","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","657","39.8","42.0"
"2021","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","909","41.7","42.0"
"2021","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","607","38.2","39.2"
"2021","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","487","35.3","36.5"
"2021","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","688","32.0","35.5"
"2021","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","249","33.5","35.2"
"2021","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","148","28.7","33.1"
"2021","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","530","29.8","32.8"
"2021","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","300","32.1","32.3"
"2021","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","696","31.2","31.6"
"2021","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","497","28.9","29.9"
"2021","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","535","23.0","25.4"
"2021","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","842","22.9","23.2"
"2021","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","221","20.1","22.6"
"2021","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","356","19.4","21.5"
