"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Annual mean mcg/m3","Summer mean mcg/m3","Winter mean mcg/m3"
"2010","UHF 34","205","3","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","10.2","12.5","10.6"
"2010","UHF 34","211","3","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","10.3","12.6","10.4"
"2010","UHF 34","203","3","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","9.9","12.0","10.3"
"2010","UHF 34","207","3","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","9.8","11.8","10.3"
"2010","UHF 34","102","3","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","9.6","11.8","10.2"
"2010","UHF 34","201","3","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","10.6","13.3","10.2"
"2010","UHF 34","204","3","2","Brooklyn","East New York","East New York  Brooklyn","9.8","11.9","10.2"
"2010","UHF 34","104","3","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","9.7","11.9","10.1"
"2010","UHF 34","206","3","2","Brooklyn","Borough Park","Borough Park  Brooklyn","9.6","11.7","10.0"
"2010","UHF 34","401","3","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","10.0","12.8","9.8"
"2010","UHF 34","402","3","4","Queens","West Queens","West Queens  Queens","9.9","12.3","9.8"
"2010","UHF 34","405","3","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","9.5","11.7","9.7"
"2010","UHF 34","407","3","4","Queens","Southwest Queens","Southwest Queens  Queens","9.2","11.3","9.7"
"2010","UHF 34","408","3","4","Queens","Jamaica","Jamaica  Queens","9.2","11.4","9.7"
"2010","UHF 34","209","3","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","9.2","11.6","9.5"
"2010","UHF 34","403","3","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","9.3","11.6","9.5"
"2010","UHF 34","208","3","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","9.1","11.4","9.4"
"2010","UHF 34","404406","3","4","Queens","Bayside Little Neck-Fresh Meadows","Bayside Little Neck-Fresh Meadows  Queens","9.1","11.3","9.3"
"2010","UHF 34","503504","3","5","Staten Island","Southern SI","Southern SI  Staten Island","8.8","11.4","9.1"
"2010","UHF 34","210","3","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","8.9","11.3","9.0"
"2010","UHF 34","501502","3","5","Staten Island","Northern SI","Northern SI  Staten Island","8.8","11.5","9.0"
"2010","UHF 34","409","3","4","Queens","Southeast Queens","Southeast Queens  Queens","8.6","11.0","8.8"
"2010","UHF 34","410","3","4","Queens","Rockaways","Rockaways  Queens","8.0","10.7","8.0"
"2009","UHF 34","305307","3","3","Manhattan","Upper East Side-Gramercy","Upper East Side-Gramercy  Manhattan","13.9","13.9","16.4"
"2009","UHF 34","306308","3","3","Manhattan","Chelsea-Village","Chelsea-Village    Manhattan","13.7","13.8","16.2"
"2009","UHF 34","301","3","3","Manhattan","Washington Heights","Washington Heights  Manhattan","11.6","11.0","15.1"
"2009","UHF 34","309310","3","3","Manhattan","Union Square-Lower Manhattan","Union Square-Lower Manhattan  Manhattan","12.4","12.5","14.9"
"2009","UHF 34","101","3","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","11.0","10.4","14.7"
"2009","UHF 34","304","3","3","Manhattan","Upper West Side","Upper West Side  Manhattan","12.2","12.1","14.7"
"2009","UHF 34","105106107","3","1","Bronx","South Bronx","South Bronx  Bronx","11.6","11.3","14.7"
"2009","UHF 34","302","3","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","11.6","11.4","14.6"
"2009","UHF 34","103","3","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","11.1","10.6","14.5"
"2009","UHF 34","201","3","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","11.9","12.2","14.2"
"2009","UHF 34","202","3","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","11.5","11.7","14.2"
"2009","UHF 34","211","3","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","11.4","11.5","14.1"
"2009","UHF 34","303","3","3","Manhattan","East Harlem","East Harlem  Manhattan","11.6","11.5","14.1"
"2009","UHF 34","102","3","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","10.7","10.3","13.6"
"2009","UHF 34","203","3","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","10.8","10.9","13.6"
"2009","UHF 34","401","3","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","11.4","11.6","13.6"
"2009","UHF 34","204","3","2","Brooklyn","East New York","East New York  Brooklyn","10.6","10.8","13.5"
"2009","UHF 34","205","3","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","11.0","11.4","13.5"
"2009","UHF 34","402","3","4","Queens","West Queens","West Queens  Queens","11.0","11.1","13.5"
"2009","UHF 34","104","3","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","10.6","10.4","13.3"
"2009","UHF 34","405","3","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","10.4","10.6","13.3"
"2009","UHF 34","207","3","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","10.5","10.8","13.1"
"2009","UHF 34","407","3","4","Queens","Southwest Queens","Southwest Queens  Queens","10.0","10.1","12.8"
"2009","UHF 34","403","3","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","10.2","10.2","12.7"
"2009","UHF 34","408","3","4","Queens","Jamaica","Jamaica  Queens","9.9","10.1","12.7"
"2009","UHF 34","206","3","2","Brooklyn","Borough Park","Borough Park  Brooklyn","10.3","10.8","12.6"
"2009","UHF 34","404406","3","4","Queens","Bayside Little Neck-Fresh Meadows","Bayside Little Neck-Fresh Meadows  Queens","9.8","10.0","12.4"
"2009","UHF 34","208","3","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","9.8","10.3","12.1"
"2009","UHF 34","209","3","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","9.9","10.6","11.8"
"2009","UHF 34","501502","3","5","Staten Island","Northern SI","Northern SI  Staten Island","9.8","10.5","11.8"
"2009","UHF 34","503504","3","5","Staten Island","Southern SI","Southern SI  Staten Island","9.8","10.5","11.8"
"2009","UHF 34","409","3","4","Queens","Southeast Queens","Southeast Queens  Queens","9.3","9.6","11.7"
"2009","UHF 34","210","3","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","9.6","10.4","11.1"
"2009","UHF 34","410","3","4","Queens","Rockaways","Rockaways  Queens","8.8","9.6","10.2"
